Date,Handle,Total Posts,Favorites,Retweets
11/14/2019,khamenei_ir,1,320,1422
11/15/2019,khamenei_ir,9,1676,7558
11/19/2019,khamenei_ir,1,203,942
11/25/2019,khamenei_ir,1,173,1387
11/27/2019,khamenei_ir,7,912,4679
12/2/2019,khamenei_ir,5,1300,5514
12/3/2019,khamenei_ir,1,127,678
12/4/2019,khamenei_ir,1,269,1220
12/5/2019,khamenei_ir,1,321,1344
12/6/2019,khamenei_ir,1,228,1508
12/7/2019,khamenei_ir,3,825,4057
12/10/2019,khamenei_ir,2,640,2611
12/11/2019,khamenei_ir,1,259,959
12/12/2019,khamenei_ir,1,252,1234
12/13/2019,khamenei_ir,1,255,1192
12/14/2019,khamenei_ir,2,532,2262
12/15/2019,khamenei_ir,1,217,1186
12/16/2019,khamenei_ir,3,784,3183
12/18/2019,khamenei_ir,1,885,2687
12/24/2019,khamenei_ir,3,1647,6664
12/25/2019,khamenei_ir,3,1709,8809
12/26/2019,khamenei_ir,1,308,1926
12/28/2019,khamenei_ir,3,813,4522
12/29/2019,khamenei_ir,1,210,1112
12/31/2019,khamenei_ir,2,461,2548
