"Date","Price","Open","High","Low","Vol.","Change %"
"Nov 24, 2017","1,356.60","1,286.70","1,286.70","1,286.70","0.01K","5.03%"
"Nov 23, 2017","1,291.66","1,291.19","1,293.87","1,287.65","-","-5.12%"
"Nov 22, 2017","1,361.40","1,284.70","1,284.70","1,282.90","0.08K","0.78%"
"Nov 21, 2017","1,350.80","1,281.10","1,281.10","1,281.10","0.02K","0.54%"
"Nov 20, 2017","1,343.60","1,275.90","1,275.90","1,275.90","0.00K","-1.50%"
"Nov 17, 2017","1,364.00","1,288.30","1,288.30","1,288.30","0.00K","1.38%"
"Nov 16, 2017","1,345.40","1,277.50","1,277.50","1,277.50","0.04K","0.05%"
"Nov 15, 2017","1,344.70","1,281.40","1,284.70","1,275.90","0.01K","-0.41%"
"Nov 14, 2017","1,350.20","1,276.90","1,279.10","1,276.90","0.00K","0.28%"
"Nov 13, 2017","1,346.40","1,277.00","1,277.00","1,277.00","0.02K","0.44%"
"Nov 10, 2017","1,340.50","1,283.50","1,283.50","1,273.80","0.01K","-0.91%"
"Nov 09, 2017","1,352.80","1,279.70","1,286.90","1,279.70","0.02K","0.33%"
"Nov 08, 2017","1,348.30","1,275.90","1,284.90","1,274.70","0.02K","0.63%"
"Nov 07, 2017","1,339.90","1,276.80","1,276.80","1,270.40","0.01K","-0.43%"
"Nov 06, 2017","1,345.70","1,269.00","1,280.50","1,269.00","0.13K","0.96%"
"Nov 03, 2017","1,332.90","1,265.30","1,267.90","1,265.30","0.08K","-0.63%"
"Nov 02, 2017","1,341.40","1,274.90","1,274.90","1,274.90","0.07K","0.06%"
"Nov 01, 2017","1,340.60","1,272.20","1,274.80","1,270.30","0.08K","0.52%"
"Oct 31, 2017","1,333.70","1,273.10","1,274.60","1,266.10","0.24K","-0.54%"
"Oct 30, 2017","1,340.90","1,270.00","1,274.10","1,267.90","0.22K","0.43%"
"Oct 27, 2017","1,335.10","1,268.40","1,268.40","1,267.10","0.15K","0.15%"
"Oct 26, 2017","1,333.10","1,273.50","1,273.50","1,264.70","0.04K","-0.70%"
"Oct 25, 2017","1,342.50","1,269.90","1,275.20","1,269.90","0.11K","0.10%"
"Oct 24, 2017","1,341.20","1,275.50","1,275.50","1,273.70","0.11K","-0.20%"
"Oct 23, 2017","1,343.90","1,274.70","1,280.80","1,271.50","0.12K","0.05%"
"Oct 20, 2017","1,343.20","1,279.60","1,279.60","1,277.80","0.30K","-0.72%"
"Oct 19, 2017","1,352.90","1,286.40","1,286.40","1,285.10","0.13K","0.49%"
"Oct 18, 2017","1,346.30","1,279.90","1,279.90","1,279.90","0.16K","-0.24%"
"Oct 17, 2017","1,349.50","1,295.10","1,295.10","1,283.10","0.57K","-1.26%"
"Oct 16, 2017","1,366.70","1,302.00","1,303.80","1,291.90","0.17K","-0.05%"
"Oct 13, 2017","1,367.40","1,293.30","1,301.70","1,291.70","0.07K","0.60%"
"Oct 12, 2017","1,359.30","1,291.50","1,294.50","1,289.30","0.01K","0.58%"
"Oct 11, 2017","1,351.50","1,287.30","1,292.00","1,284.90","0.02K","-0.36%"
"Oct 10, 2017","1,356.40","1,282.60","1,293.00","1,281.70","0.02K","0.67%"
"Oct 09, 2017","1,347.40","1,280.60","1,284.00","1,279.00","0.02K","0.78%"
"Oct 06, 2017","1,337.00","1,267.60","1,272.00","1,260.50","0.05K","0.13%"
"Oct 05, 2017","1,335.30","1,277.80","1,277.80","1,267.60","0.04K","-0.20%"
"Oct 04, 2017","1,338.00","1,273.80","1,280.80","1,270.00","0.22K","0.16%"
"Oct 03, 2017","1,335.80","1,269.70","1,273.30","1,268.60","0.19K","-0.10%"
"Oct 02, 2017","1,337.10","1,275.00","1,276.10","1,270.40","0.14K","-0.61%"
"Sep 29, 2017","1,345.30","1,284.20","1,289.40","1,281.80","0.49K","-0.27%"
"Sep 28, 2017","1,349.00","1,283.10","1,288.00","1,277.00","0.05K","0.04%"
"Sep 27, 2017","1,348.40","1,283.40","1,283.40","1,283.40","0.02K","-0.98%"
"Sep 26, 2017","1,361.80","1,304.50","1,305.60","1,298.70","0.04K","-0.69%"
"Sep 25, 2017","1,371.20","1,293.10","1,309.20","1,291.00","0.05K","1.04%"
"Sep 22, 2017","1,357.10","1,295.00","1,295.70","1,293.60","0.21K","0.20%"
"Sep 21, 2017","1,354.40","1,299.10","1,304.10","1,290.30","0.34K","-1.57%"
"Sep 20, 2017","1,376.00","1,300.90","1,300.90","1,298.70","0.01K","0.42%"
"Sep 19, 2017","1,370.30","1,378.00","1,378.00","1,378.00","0.03K","0.15%"
"Sep 18, 2017","1,368.30","1,359.90","1,359.90","1,359.90","0.00K","-1.07%"
"Sep 15, 2017","1,383.10","1,320.60","1,321.20","1,319.80","0.02K","-0.30%"
"Sep 14, 2017","1,387.20","1,319.60","1,329.30","1,319.60","0.32K","0.18%"
"Sep 13, 2017","1,384.70","1,323.40","1,323.40","1,323.40","0.08K","-0.37%"
"Sep 12, 2017","1,389.80","1,397.40","1,397.40","1,397.40","0.00K","-0.17%"
"Sep 11, 2017","1,392.10","1,377.80","1,377.80","1,377.80","0.00K","-1.08%"
"Sep 08, 2017","1,407.30","1,351.00","1,355.80","1,345.60","0.04K","0.09%"
"Sep 07, 2017","1,406.00","1,336.40","1,349.00","1,336.40","0.03K","0.87%"
"Sep 06, 2017","1,393.90","1,340.00","1,340.30","1,332.60","0.02K","-0.38%"
"Sep 05, 2017","1,399.20","1,386.50","1,399.90","1,386.30","0.01K","4.57%"
