Date,Handle,Total Posts,Favorites,Retweets
10/1/2017,DurazYouth,43,378,310
10/2/2017,DurazYouth,10,70,74
10/3/2017,DurazYouth,9,67,52
10/4/2017,DurazYouth,4,53,37
10/5/2017,DurazYouth,14,80,52
10/6/2017,DurazYouth,13,35,40
10/7/2017,DurazYouth,7,56,37
10/8/2017,DurazYouth,7,50,41
10/9/2017,DurazYouth,1,9,7
10/10/2017,DurazYouth,8,78,55
10/11/2017,DurazYouth,15,102,74
10/12/2017,DurazYouth,8,40,42
10/13/2017,DurazYouth,19,63,59
10/14/2017,DurazYouth,8,48,35
10/15/2017,DurazYouth,6,106,69
10/16/2017,DurazYouth,14,109,51
10/17/2017,DurazYouth,19,63,55
10/18/2017,DurazYouth,20,87,58
10/19/2017,DurazYouth,28,89,87
10/20/2017,DurazYouth,13,42,61
10/21/2017,DurazYouth,11,43,39
10/22/2017,DurazYouth,16,86,75
10/23/2017,DurazYouth,26,131,125
10/24/2017,DurazYouth,14,53,62
10/25/2017,DurazYouth,2,12,18
10/26/2017,DurazYouth,2,20,22
10/27/2017,DurazYouth,12,56,71
10/28/2017,DurazYouth,5,35,33
10/29/2017,DurazYouth,11,66,65
10/30/2017,DurazYouth,12,55,51
10/31/2017,DurazYouth,17,94,89
11/1/2017,DurazYouth,5,22,24
11/2/2017,DurazYouth,13,31,31
11/3/2017,DurazYouth,5,28,33
11/4/2017,DurazYouth,11,68,69
11/5/2017,DurazYouth,2,15,17
11/6/2017,DurazYouth,12,115,126
11/7/2017,DurazYouth,8,26,41
11/8/2017,DurazYouth,11,75,76
11/9/2017,DurazYouth,7,38,47
11/10/2017,DurazYouth,17,78,98
11/11/2017,DurazYouth,6,26,33
11/12/2017,DurazYouth,3,23,22
11/13/2017,DurazYouth,7,44,49
11/14/2017,DurazYouth,6,53,55
11/15/2017,DurazYouth,3,39,29
11/16/2017,DurazYouth,4,18,28
11/17/2017,DurazYouth,10,71,89
11/18/2017,DurazYouth,2,11,14
11/19/2017,DurazYouth,5,34,38
11/20/2017,DurazYouth,12,39,57
11/21/2017,DurazYouth,8,34,38
11/22/2017,DurazYouth,7,44,45
11/23/2017,DurazYouth,15,90,85
