Date,Handle,Total Posts,Favorites,Retweets
3/16/2017,realDonaldTrump,6,66056,367785
3/17/2017,realDonaldTrump,4,43391,219542
3/18/2017,realDonaldTrump,2,33215,155509
3/19/2017,realDonaldTrump,1,6159,31503
3/20/2017,realDonaldTrump,7,97700,479161
3/21/2017,realDonaldTrump,4,42209,213826
3/22/2017,realDonaldTrump,1,10908,78104
3/23/2017,realDonaldTrump,5,74765,387104
3/24/2017,realDonaldTrump,4,49355,248630
3/25/2017,realDonaldTrump,4,56734,295816
3/26/2017,realDonaldTrump,1,12863,55249
3/27/2017,realDonaldTrump,1,17678,93542
3/28/2017,realDonaldTrump,10,133141,582150
3/29/2017,realDonaldTrump,4,45389,230968
3/30/2017,realDonaldTrump,8,69112,333979
3/31/2017,realDonaldTrump,8,81967,388086
4/1/2017,realDonaldTrump,7,90702,377851
4/2/2017,realDonaldTrump,3,42622,203961
4/3/2017,realDonaldTrump,8,127980,540826
4/4/2017,realDonaldTrump,3,22469,118071
4/5/2017,realDonaldTrump,1,11011,58826
4/6/2017,realDonaldTrump,2,28223,125699
4/8/2017,realDonaldTrump,5,62293,359863
4/9/2017,realDonaldTrump,2,21460,115988
4/10/2017,realDonaldTrump,3,39213,210240
4/11/2017,realDonaldTrump,4,77252,276138
4/12/2017,realDonaldTrump,6,65644,362756
4/13/2017,realDonaldTrump,4,79815,380720
4/14/2017,realDonaldTrump,1,5806,28941
4/16/2017,realDonaldTrump,5,89576,457252
4/17/2017,realDonaldTrump,7,80995,375199
4/18/2017,realDonaldTrump,7,73374,329373
4/19/2017,realDonaldTrump,4,44524,216582
4/20/2017,realDonaldTrump,4,39135,189735
4/21/2017,realDonaldTrump,4,55391,248938
4/22/2017,realDonaldTrump,7,75895,398708
4/23/2017,realDonaldTrump,7,73012,350312
4/24/2017,realDonaldTrump,6,49199,249409
4/25/2017,realDonaldTrump,5,52447,238386
4/26/2017,realDonaldTrump,9,91341,417186
4/27/2017,realDonaldTrump,12,123952,559845
4/28/2017,realDonaldTrump,3,36383,173528
4/29/2017,realDonaldTrump,3,37257,182284
4/30/2017,realDonaldTrump,5,57343,291816
5/1/2017,realDonaldTrump,2,12627,63661
5/2/2017,realDonaldTrump,4,40543,181293
5/3/2017,realDonaldTrump,3,39124,175929
5/4/2017,realDonaldTrump,9,82244,372568
5/5/2017,realDonaldTrump,10,97847,491511
5/6/2017,realDonaldTrump,1,9156,55053
5/7/2017,realDonaldTrump,4,53118,218903
5/8/2017,realDonaldTrump,8,93308,387323
5/9/2017,realDonaldTrump,2,16341,84244
5/10/2017,realDonaldTrump,9,137019,557273
5/11/2017,realDonaldTrump,6,113090,382501
5/12/2017,realDonaldTrump,9,140104,589682
