Date,Handle,Total Posts,Favorites,Retweets
2019-11-24,IranNW,16,673,664
2019-11-25,IranNW,9,331,319
2019-11-26,IranNW,9,637,586
2019-11-27,IranNW,4,406,328
2019-11-28,IranNW,7,446,429
2019-11-29,IranNW,1,75,80
2019-11-30,IranNW,6,425,365
2019-12-01,IranNW,9,469,423
2019-12-02,IranNW,6,379,329
2019-12-03,IranNW,3,263,248
2019-12-04,IranNW,6,296,259
2019-12-05,IranNW,7,557,507
2019-12-06,IranNW,2,168,143
2019-12-07,IranNW,18,681,775
2019-12-08,IranNW,6,277,285
2019-12-09,IranNW,3,131,138
2019-12-10,IranNW,9,364,375
2019-12-11,IranNW,6,272,237
2019-12-12,IranNW,5,377,352
2019-12-13,IranNW,7,342,272
2019-12-14,IranNW,6,383,351
2019-12-15,IranNW,2,130,115
2019-12-16,IranNW,5,354,347
2019-12-17,IranNW,8,292,240
2019-12-18,IranNW,7,318,303
2019-12-19,IranNW,8,315,300
2019-12-20,IranNW,14,583,558
2019-12-22,IranNW,11,356,353
2019-12-23,IranNW,18,440,456
2019-12-24,IranNW,9,344,367
2019-12-25,IranNW,19,850,918
2019-12-26,IranNW,39,1435,1531
2019-12-27,IranNW,9,420,472
2019-12-28,IranNW,23,651,635
2019-12-29,IranNW,6,287,269
2019-12-30,IranNW,8,261,259
2019-12-31,IranNW,5,152,129
