Date,Handle,Total Posts,Favorites,Retweets
8/30/2018,netanyahu,1,209,1186
9/2/2018,netanyahu,2,370,2553
9/3/2018,netanyahu,5,1950,8501
9/5/2018,netanyahu,2,543,2391
9/6/2018,netanyahu,1,967,5041
9/9/2018,netanyahu,1,787,3898
9/11/2018,netanyahu,4,4193,18148
9/15/2018,netanyahu,1,172,1424
9/16/2018,netanyahu,1,369,1879
9/17/2018,netanyahu,4,662,3913
9/18/2018,netanyahu,1,466,2617
9/20/2018,netanyahu,3,706,3555
9/23/2018,netanyahu,1,255,1710
9/25/2018,netanyahu,1,316,1875
9/26/2018,netanyahu,13,2991,15142
9/27/2018,netanyahu,12,8738,26623
9/28/2018,netanyahu,2,570,3379
9/29/2018,netanyahu,1,2830,13459
10/1/2018,netanyahu,2,287,1832
10/2/2018,netanyahu,2,441,3090
10/3/2018,netanyahu,1,316,1727
10/4/2018,netanyahu,2,520,2579
10/5/2018,netanyahu,2,209,1229
10/6/2018,netanyahu,1,214,1503
10/7/2018,netanyahu,1,318,2037
10/9/2018,netanyahu,2,1627,6454
10/11/2018,netanyahu,2,1579,6449
10/15/2018,netanyahu,5,2877,12802
10/16/2018,netanyahu,3,459,3959
10/17/2018,netanyahu,1,222,1298
10/18/2018,netanyahu,2,559,3411
10/21/2018,netanyahu,1,261,1394
10/22/2018,netanyahu,4,595,3498
10/23/2018,netanyahu,8,1066,6531
10/24/2018,netanyahu,4,630,3834
10/25/2018,netanyahu,1,167,936
10/26/2018,netanyahu,3,491,2717
10/27/2018,netanyahu,2,5956,17814
10/28/2018,netanyahu,1,528,1991
10/29/2018,netanyahu,4,19077,75879
10/30/2018,netanyahu,7,871,6182
10/31/2018,netanyahu,2,264,1463
11/1/2018,netanyahu,4,4018,22356
11/2/2018,netanyahu,11,10231,42881
11/3/2018,netanyahu,11,6670,27041
11/4/2018,netanyahu,2,2285,11160
11/5/2018,netanyahu,1,295,1531
11/6/2018,netanyahu,2,30105,97954
11/7/2018,netanyahu,2,360,3108
11/10/2018,netanyahu,1,417,3058
11/11/2018,netanyahu,3,1215,6221
11/12/2018,netanyahu,1,507,3234
11/13/2018,netanyahu,1,347,2155
11/15/2018,netanyahu,3,957,4336
11/17/2018,netanyahu,1,476,2986
11/18/2018,netanyahu,3,664,3481
11/19/2018,netanyahu,1,462,2777
11/20/2018,netanyahu,2,594,3572
11/21/2018,netanyahu,1,7344,32220
11/22/2018,netanyahu,5,686,3707
11/24/2018,netanyahu,2,5832,22625
11/25/2018,netanyahu,3,791,4012
11/26/2018,netanyahu,4,598,3430
